"id","name","city_id"
"2400109001",Central,"2400109"
"2402402004",Santa Rita de Cássia,"2402402"
"2403103003",Radir Pereira,"2403103"
"2403103012",Santa Maria Gorete,"2403103"
"2302701007",Guarani,"2302701"
"2302800004",Canindezinho,"2302800"
"2302800014",São Mateus,"2302800"
"2303006007",Alto da Delegacia,"2303006"
"2303204004",Paraíso,"2303204"
"2303303002",São Vicente,"2303303"
"2303709002",Açude,"2303709"
"2303709013",Cumbuco,"2303709"
"2303709023",Jandaiguaba,"2303709"
"2303709033",Padre Júlio Maria,"2303709"
"2303709043",Tabuba,"2303709"
"2303709053",Parque Guadalajara,"2303709"
"2303808007",Planalto do Cadeiras,"2303808"
"2304004002",São Miguel,"2304004"
"2304103007",Venâncio,"2304103"
"2304103017",Altamira,"2304103"
"2304202008",Ossian Araripe (Caixa D'Água),"2304202"
"2304202018",Novo Horizonte,"2304202"
"2304202028",Coqueiro,"2304202"
"2304285001",Precabura,"2304285"
"2304285011",Coaçu,"2304285"
"2304285021",Cidade Nova,"2304285"
"2304350005",Alto Alegre,"2304350"
"2304400002",Aldeota,"2304400"
"2304400012",Cristo Redentor,"2304400"
"2304400022",Joaquim Távora,"2304400"
"2304400032",Praia de Iracema,"2304400"
"2304400041",Autran Nunes,"2304400"
"2304400051",Barroso,"2304400"
"2304400061",Jangurussu,"2304400"
"2304400071",Salinas,"2304400"
"2304400081",Manoel Sátiro,"2304400"
"2304400091",Aerolândia,"2304400"
"2304400101",Jóquei Clube,"2304400"
"2304400111",Cidade 2000,"2304400"
"2304400121",Novo Mondubim,"2304400"
"2304509005",Luís Antônio da Sila,"2304509"
"2304806002",Joaquim Ferreira,"2304806"
"2304954002",Miguel de Sousa Martins,"2304954"
"2305001003",Passagem das Pedras,"2305001"
"2305209002",Nova Hidrolândia,"2305209"
"2305266005",Nossa Senhora Auxiliadora,"2305266"
"2305506002",Areias I,"2305506"
"2305506012",Conjunto Industrial,"2305506"
"2305506022",Sete de Setembro,"2305506"
"2305506032",Altiplano,"2305506"
"2305506042",Penha,"2305506"
"2305605009",São Vicente,"2305605"
"2305803005",Cafute,"2305803"
"2305902001",Centro,"2305902"
"2305902011",Açude,"2305902"
"2306009006",Holandino,"2306009"
"2306256005",Ponta da Serra,"2306256"
"2306256015",Jibóia,"2306256"
"2306405004",Cacimbas,"2306405"
"2306405014",Maranhão,"2306405"
"2306702001",Centro,"2306702"
"2307106001",Centro,"2307106"
"2307106011",João Neves da Luz (João da Luz),"2307106"
"2307205004",Portal de Santana,"2307205"
"2307304010",Novo Juazeiro,"2307304"
"2307304020",Antônio Vieira,"2307304"
"2307304030",São José,"2307304"
"2307304040",Cajuína São Geraldo,"2307304"
"2307403006",Alto da Paz,"2307403"
"2307601004",Boa Fé,"2307601"
"2307601015",Antônio Holanda,"2307601"
"2307635009",Santana,"2307635"
"2307650009",Jereissati Setor A,"2307650"
"2307650019",Antônio Justa,"2307650"
"2307650030",Parque Santa Maria,"2307650"
"2307650043",Parque Progresso,"2307650"
"2307700006",Guabiraba,"2307700"
"2307700015",Lameirão,"2307700"
"2307809007",Raimundo Jovino,"2307809"
"2308005007",Bandeira Branca,"2308005"
"2308104005",Populares,"2308104"
"2308203001",Centro,"2308203"
"2308302007",das Missionárias,"2308302"
"2308401008",São José,"2308401"
"2308500006",Vila São José,"2308500"
"2308609008",Carrapicho,"2308609"
"2308708010",Nova Morada,"2308708"
"2309300004",Timbaúba,"2309300"
"2309409005",Açude Oriente II,"2309409"
"2309706004",São José,"2309706"
"2310001003",Canto da Cruz,"2310001"
"2310308003",Planalto,"2310308"
"2310407005",Bela Vista,"2310407"
"2310605003",Nossa Senhora Aparecida,"2310605"
"2310902008",Rancho Verde,"2310902"
"2311009003",Eufrasino Neto,"2311009"
"2311207001",Vila Campo,"2311207"
"2311264002",Alto Brilhante,"2311264"
"2311306008",Centro,"2311306"
"2311306017",Planalto Renascer,"2311306"
"2311801003",Várzea Alegre,"2311801"
"2311801014",Lagoa do Toco,"2311801"
"2312007002",Alto da Liberdade,"2312007"
"2312205004",José Ernane Catunda Sales,"2312205"
"2312205013",Boa Vida,"2312205"
"2312304011",Cidade Nova,"2312304"
"2312304020",Chora,"2312304"
"2312304030",Ipiranga,"2312304"
"2312809002",Nossa Senhora do Amparo,"2312809"
"2312908008",Campo dos Velhos,"2312908"
"2312908018",Cohab II,"2312908"
"2312908028",Doutor Juvêncio de Andrade,"2312908"
"2313104001",Centro,"2313104"
"2313104011","8 de Junho","2313104"
"2313203004",das Pedrinhas,"2313203"
"2313203014",São José,"2313203"
"2313302004",Manoel Alves Mota,"2313302"
"2313302014",Sebastião César Rêgo,"2313302"
"2313401010",Dom Timóteo,"2313401"
"2313401020",Industrial,"2313401"
"2313500005",Cotesa,"2313500"
"2313906001",Centro,"2313906"
"2314003005",Praça Santo Antônio,"2314003"
"2314003015",Varjota,"2314003"
"2402402001",Centro,"2402402"
"2403004004",Alto do Remédio,"2403004"
"2403103010",Professor Gilberto da Cunha Pinheiro,"2403103"
"2403251008",Parque de Exposições,"2403251"
"2403251020",Encanto Verde,"2403251"
"2404309001",Dix-Sept Rosado - Governador Di,"2404309"
"2302701008",Novo Centro,"2302701"
"2302800005",Capitão Pedro Sampaio,"2302800"
"2302800015",Santa Clara,"2302800"
"2303006008",Estrada Vila Nova,"2303006"
"2303204006",Pernambuquinho,"2303204"
"2303303004",Esplanada,"2303303"
"2303709003",Barra Nova,"2303709"
"2303709012",Conjunto Metropolitano,"2303709"
"2303709022",Itapoã,"2303709"
"2303709032",Pacheco,"2303709"
"2303709042",Tabapuá - Brasília,"2303709"
"2303709052",Parque das Nações,"2303709"
"2303808006",Alto do Padeiro,"2303808"
"2304004001",Centro,"2304004"
"2304103006",José Rosa,"2304103"
"2304103016",Fátima I,"2304103"
"2304202007",Alto da Penha,"2304202"
"2304202017",Parque Granjeiro,"2304202"
"2304202027",Barro Branco,"2304202"
"2304277005",Bom Jesus,"2304277"
"2304285010",Amador,"2304285"
"2304285020",Urucunema,"2304285"
"2304350004",Edmundo Rodrigues,"2304350"
"2304400001",São Gerardo,"2304400"
"2304400011",Cocó,"2304400"
"2304400021",Jardim Iracema,"2304400"
"2304400031",Pirambu,"2304400"
"2304400042",Conjunto Ceará I,"2304400"
"2304400052",Cajazeiras,"2304400"
"2304400062",Jardim das Oliveiras,"2304400"
"2304400072",Bom Jardim,"2304400"
"2304400082",Maraponga,"2304400"
"2304400092",Aeroporto,"2304400"
"2304400102",Mata Galinha,"2304400"
"2304400112",Manuel Dias Branco,"2304400"
"2304400123",Parque Santa Maria,"2304400"
"2304509007",Lapa,"2304509"
"2304806004",Miguel Saraiva,"2304806"
"2304954004",Helder Eduardo Bezerra,"2304954"
"2305001005",Bela Vista,"2305001"
"2305209004",Beira Rio,"2305209"
"2305308001",Centro,"2305308"
"2305506004",Bastiana,"2305506"
"2305506014",Esplanada I,"2305506"
"2305506024",Veneza,"2305506"
"2305506034",Novo Iguatu,"2305506"
"2305605001",Boa Esperança,"2305605"
"2305654002",Águas Belas,"2305654"
"2305803008",Escondido,"2305803"
"2305902004",Vila Saboia,"2305902"
"2305902013",Vila Nova,"2305902"
"2306009008",Caixa D'Água,"2306009"
"2306256007",Antônio Miguel,"2306256"
"2306256017",Ocupação,"2306256"
"2306405006",Coqueiro,"2306405"
"2306405016",Nova Aldeota,"2306405"
"2306702003",Beira Rio,"2306702"
"2307106003",Urias Novais,"2307106"
"2307106013",Otoni de Sá Roriz,"2307106"
"2307304002",Juvêncio Santana,"2307304"
"2307304013",Pio XII,"2307304"
"2307304023",Socorro,"2307304"
"2307304033",Campo Alegre,"2307304"
"2307304044",Vila Real,"2307304"
"2307403010",Padre Manoel Lemos Braga,"2307403"
"2307601008",João XXIII,"2307601"
"2307635002",Henrique Jorge,"2307635"
"2307650003",Coqueiral,"2307650"
"2307650013",Boa Vista,"2307650"
"2307650023",Cágado,"2307650"
"2307650033",Novo Oriente,"2307650"
"2307650044",Parque Tropical,"2307650"
"2307700008",Aldeoma,"2307700"
"2307700018",Novo Maranguape II,"2307700"
"2307809009",Santa Rosa,"2307809"
"2308005009",Alto da Boa Vista,"2308005"
"2308104007",Bela Vista II,"2308104"
"2308203003",Dom Expedito,"2308203"
"2308302009",Cabeceiras,"2308302"
"2308401010",Novo Milênio,"2308401"
"2308500008",Vila Betânia,"2308500"
"2308708002",Girilândia,"2308708"
"2308708012",Alto Tiradentes,"2308708"
"2309300006",Alto da Boa Vista,"2309300"
"2309409006",Açude Oriente I,"2309409"
"2309706006",Parque Aratanha,"2309706"
"2310001004",Alto São Luís,"2310001"
"2310308002",Beleza,"2310308"
"2310407004",Esplanada do Conjunto,"2310407"
"2310605001",Centro,"2310605"
"2310902007",Piquezinho,"2310902"
"2311009004",Betânia,"2311009"
"2311108007",Imaculada Conceição,"2311108"
"2311231004",Manoel Dantas de Almeida,"2311231"
"2311306006",Campo Velho,"2311306"
"2311306016",Nova Jerusalém,"2311306"
"2311801001",Tabuleiro da Vaquejada,"2311801"
"2311801011",Planalto da Catumbela,"2311801"
"2311801021",Cidade Universitária,"2311801"
"2312205003",Raimundo Mesquita Sobrinho,"2205003"
"2312304001",Centro,"2312304"
"2312304010",Recanto,"2312304"
"2312304021",Vila Verde,"2312304"
"2312304031",Boa Vista,"2312304"
"2312809003",Nossa Senhora do Carmo,"2312809"
"2312908009",Parque Silvana,"2312908"
"2312908019",Cohab I,"2312908"
"2312908029",Edmundo Monte Coelho,"2312908"
"2313104002",José Mendes,"2313104"
"2313104012",José Rosendo Freire (Zezito Freire),"2313104"
"2313203005",Monte Castelo,"2313203"
"2313252001",Centro,"2313252"
"2313302005",Bezerra de Sousa,"2313302"
"2313401001",Centro,"2313401"
"2313401011",Vereadora Maria Paixão,"2313401"
"2313401021",Zé Humberto,"2313401"
"2313500006",Ilha,"2313500"
"2313906002",Brasília,"2313906"
"2314003006",Betânia,"2314003"
"2314003016",Baixio do Exu,"2314003"
"2402402002",São José,"2402402"
"2403103001",Doutor José Bezerra,"2403103"
"2403103011",Sílvio Bezerra,"2403103"
"2403251011",Passagem de Areia,"2403251"
"2403251021",Nova Esperança,"2403251"
"2404309002",Cigana - Governador Di,"2404309"
"2302701009",Padre Nobre,"2302701"
"2302800006",Centro,"2302800"
"2302800016",Campinas,"2302800"
"2303006009",Centro de Campos Belos,"2303006"
"2303204007",Padre Cícero,"2303204"
"2303303005",Acampamento,"2303303"
"2303709004",Bom Jesus,"2303709"
"2303709014",Curicaca,"2303709"
"2303709024",Jardim Icaraí,"2303709"
"2303709034",Padre Romualdo,"2303709"
"2303709044",Toco,"2303709"
"2303709054",Parque Potira,"2303709"
"2303808008",Açude Velho,"2303808"
"2304004003",José Gomes Damasceno,"2304004"
"2304103008",São Vicente,"2304103"
"2304103018",São José,"2304103"
"2304202009",Sossego,"2304202"
"2304202019",José Araújo (Novo Lameiro),"2304202"
"2304202029",Lameiro,"2304202"
"2304285002",Cararu,"2304285"
"2304285012",Santa Clara,"2304285"
"2304285022",Santo Antônio,"2304285"
"2304350006",Francisco Wilson de Oliveira,"2304350"
"2304400003",Álvaro Weyne,"2304400"
"2304400013",Damas,"2304400"
"2304400023",José Bonifácio,"2304400"
"2304400033",Presidente Kennedy,"2304400"
"2304400043",Dom Lustosa,"2304400"
"2304400053",Cambeba,"2304400"
"2304400063",Lagoa Redonda,"2304400"
"2304400073",Bonsucesso,"2304400"
"2304400083",Mondubim,"2304400"
"2304400093",Alto da Balança,"2304400"
"2304400103",Montese,"2304400"
"2304400113",Praia do Futuro I,"2304400"
"2304400122",Olavo Oliveira,"2304400"
"2304509006",Edvar Ferreira Ponte,"2304509"
"2304806003",Salomé,"2304806"
"2304954003",Pinheiro,"2304954"
"2305001004",Lameirão,"2305001"
"2305209003",Professora Mirian Ferreira,"2305209"
"2305266006",Raimunda Emilia,"2305266"
"2305506003",Areias II,"2305506"
"2305506013",Das Flores,"2305506"
"2305506023",Taboleiro,"2305506"
"2305506033",Vila Coqueiros,"2305506"
"2305506043",Cruiri,"2305506"
"2305654001",Centro,"2305654"
"2305803006",Canudos,"2305803"
"2305902002",Carnaúbas,"2305902"
"2305902012",Vila Madeiro,"2305902"
"2306009007",São José,"2306009"
"2306256006",Santo Antônio,"2306256"
"2306256016",Laje dos Gatos,"2306256"
"2306405005",Centro,"2306405"
"2306405015",Mourão,"2306405"
"2306702002",Padre Sebastião Marleno,"2306702"
"2307106002",João Pereira de Sousa,"2307106"
"2307106012",Santa Terezinha,"2307106"
"2307304001",Centro,"2307304"
"2307304011",Leandro Bezerra de Menezes,"2307304"
"2307304021",Santa Teresa,"2307304"
"2307304032",Tiradentes,"2307304"
"2307304042",Professora Maria Geli SPA Barreto,"2307304"
"2307403007",Côco Verde,"2307403"
"2307601005",Bom Nome,"2307601"
"2307601014",Bom Jesus,"2307601"
"2307635008",Boa Vista,"2307635"
"2307650010",Jereissati Setor D,"2307650"
"2307650020",Parque Luzardo Viana,"2307650"
"2307650029",Siqueira,"2307650"
"2307650040",Jardim Paraíso,"2307650"
"2307700005",Gavião,"2307700"
"2307700016",Urucará,"2307700"
"2307809006",Coração de Jesus,"2307809"
"2308005006",Cruzeiro,"2308005"
"2308104004",Nova Mauriti,"2308104"
"2308104013",Serrinha,"2308104"
"2308302005",Frei Damião,"2308302"
"2308401007",Adalberto Casimiro de Farias,"2308401"
"2308500004",Antônio Felinto,"2308500"
"2308609007",Lilio Gentil Leitão,"2308609"
"2308708007",Planalto Aeroporto,"2308708"
"2309300002",Água Boa,"2309300"
"2309409004",Colinas,"2309409"
"2309706003",Pracinha,"2309706"
"2310001002",Boi Morto,"2310001"
"2310308001",Centro,"2310308"
"2310407003",Arrudas,"2310407"
"2310506008",Santa Úrsula,"2310506"
"2310902006",João Paulo II,"2310902"
"2311009002",Aeroporto,"2311009"
"2311108006",Campo Santo,"2311108"
"2311231003",Pedro Paulino de Freitas,"2311231"
"2311306005",Campo Novo,"2311306"
"2311306015",Monte Alegre,"2311306"
"2311504004",Nova Morada,"2311504"
"2311801009",Pitombeira I,"2311801"
"2311801019",Distrito Industrial,"2311801"
"2312205001",Centro,"2312205"
"2312205011",Senador Francisco Menezes Pimentel,"2312205"
"2312304008",Monsenhor Otalício,"2312304"
"2312304018",Mirandinha,"2312304"
"2312304028",Potós,"2312304"
"2312502005",João Cândido,"2312502"
"2312908006",Alto Cristo,"2312908"
"2312908016",Pedrinhas,"2312908"
"2312908026",Cidade Pedro Mendes Carneiro,"2312908"
"2312908036",Vila União,"2312908"
"2313104009",Joaquim Fernandes Colares,"2313104"
"2313203002",Monsenhor Holanda,"2313203"
"2313203012",Jardim América,"2313203"
"2313302002",Dr José Ózimo da Silva Câmara,"2313302"
"2313302012",José Holanda Lima,"2313302"
"2313401008",Régis Diniz,"2313401"
"2313401018",Santo Expedito,"2313401"
"2313500003",Boa Esperança II,"2313500"
"2313500013","Volta do ""S""","2313500"
"2314003003",Sanharol,"2314003"
"2314003013",Serrinha,"2314003"
"2400109006",Senador Dinarte de Medeiros Mariz,"2400109"
"2403004002",Novo Horizonte,"2403004"
"2403103008",Coronel Manoel Salustino,"2403103"
"2403251006",Liberdade,"2403251"
"2403251018",Bela Parnamirim,"2403251"
"2403400004",Dinarte Mariz,"2403400"
"2302701010",Planalto,"2302701"
"2302800007",Imaculada Conceição,"2302800"
"2302800017",Amélia Pessoa,"2302800"
"2303006010",Vila Beta,"2303006"
"2303204008",José Agostinho,"2303204"
"2303659001",Centro,"2303659"
"2303709005",Cabatan,"2303709"
"2303709015",Garrote,"2303709"
"2303709025",Lagoa do Banana,"2303709"
"2303709035",Parque Leblon,"2303709"
"2303709045",Urucutuba,"2303709"
"2303709055",São Miguel,"2303709"
"2303808009",Planalto dos lemos,"2303808"
"2304004004",Padre José Maria Aguiar,"2304004"
"2304103009",Ipase,"2304103"
"2304103019",Ponte Preta,"2304103"
"2304202010",Novo Crato,"2304202"
"2304202020",Zacarias Gonçalves,"2304202"
"2304202030",Granjeiro,"2304202"
"2304285003",Mangabeira,"2304285"
"2304285013",Lagoinha,"2304285"
"2304285023",Jabuti,"2304285"
"2304350007",José Raimundo de Loiola,"2304350"
"2304400004",Amadeu Furtado,"2304400"
"2304400014",Dionísio Torres,"2304400"
"2304400024",Meireles,"2304400"
"2304400034",Rodolfo Teófilo,"2304400"
"2304400044",Genibaú,"2304400"
"2304400054",Cidade dos Funcionários,"2304400"
"2304400064",Sapiranga / Coité,"2304400"
"2304400074",Canindezinho,"2304400"
"2304400084",Parque Dois Irmãos,"2304400"
"2304400094",Bela Vista,"2304400"
"2304400104",Panamericano,"2304400"
"2304400114",Praia do Futuro II,"2304400"
"2304400124",Aracapé,"2304400"
"2304509008",Caieiral,"2304509"
"2304905001",Padre Mororó,"2304905"
"2304954005",Dezessete de Março,"2304954"
"2305001006",Belo Horizonte,"2305001"
"2305209005",Progresso,"2305209"
"2305308002",José Avelino Portela,"2305308"
"2305506005",Bugi,"2305506"
"2305506015",Esplanada II,"2305506"
"2305506025",Vila Brasília,"2305506"
"2305506035",Jardim Oásis,"2305506"
"2305605002",Centro,"2305605"
"2305654003",Alto do Bom Princípio,"2305654"
"2305803007",Centro,"2305803"
"2305902003",Estação,"2305902"
"2305902014",Vila Alves,"2305902"
"2306207001",Centro,"2306207"
"2306256008",Riachão,"2306256"
"2306256018",Pedras,"2306256"
"2306405007",Cruzeiro,"2306405"
"2306405017",Picos,"2306405"
"2306702004",Nossa Senhora da Conceição,"2306702"
"2307106004",Olavo Napoleão de Araújo,"2307106"
"2307106014",Frei Damião,"2307106"
"2307304003",São Miguel,"2307304"
"2307304012",Timbaúba,"2307304"
"2307304022",Salesianos,"2307304"
"2307304031",José Geraldo da Cruz,"2307304"
"2307304041",Beanora Gondim Pereira,"2307304"
"2307403008",Alto do Tó,"2307403"
"2307601006",Santa Luzia,"2307601"
"2307601016",Bom Jesus do Cruzeiro,"2307601"
"2307650001",Centro,"2307650"
"2307650011",Jereissati Setor E,"2307650"
"2307650021",Pau Serrado,"2307650"
"2307650032",Alto Alegre II,"2307650"
"2307650042",Arronches,"2307650"
"2307700007",Parque Santa Fé,"2307700"
"2307700017",Novo Maranguape I,"2307700"
"2307809008",Professor Geraldo Neves,"2307809"
"2308005008",Usina Velha,"2308005"
"2308104006",Monte Alegre,"2308104"
"2308203002",Divino Salvador,"2308203"
"2308302008",Padre Cícero,"2308302"
"2308401009",Rubens Arrais Maia,"2308401"
"2308500007",Vila Recreio,"2308500"
"2308708001",Centro,"2308708"
"2308708011",Divino Espírito Santo,"2308708"
"2309300005",Tamarindo,"2309300"
"2309409007",Vila Feliz,"2309409"
"2309706005",Forquilha,"2309706"
"2310001005",Salgadinho,"2310001"
"2310308004",Horácio Alves Noronha,"2310308"
"2310506001",Boa Esperança,"2310506"
"2310605002",Frei Damião,"2310605"
"2310902009",Alto Alegre,"2310902"
"2311009006",Jardim das Oliveiras,"2311009"
"2311207003",Vila Andrade,"2311207"
"2311264003",Cidade Nova,"2311264"
"2311306009",Cohab,"2311306"
"2311306019",Putiú,"2311306"
"2311801004",Vila Ramalho,"2311801"
"2311801013",Centro,"2311801"
"2312007003",Pedregal,"2312007"
"2312205006",Dr. Afonso Walter M. Pinto,"2312205"
"2312304003",Parque Tabajara,"2312304"
"2312304013",Serraville,"2312304"
"2312304023",Castelo,"2312304"
"2312304033",Aeroporto,"2312304"
"2312908001",Centro,"2312908"
"2312908011",Da Expectativa,"2312908"
"2312908021",Sinhá Sabóia,"2312908"
"2312908031",Juazeiro,"2312908"
"2313104004",Água Santa,"2313104"
"2313104014",Francisco Chagas Martins (Chagas Martins),"2313104"
"2313203007",São Pedro,"2313203"
"2313252003",José Rodrigues,"2313252"
"2313302007",dos Colibris,"2313302"
"2313401003",Nenê Plácido,"2313401"
"2313401013",São José,"2313401"
"2313401023",Paturi,"2313401"
"2313500008",São Francisco,"2313500"
"2313906003",Roberto Dourado,"2313906"
"2314003007",Grossos,"2314003"
"2314003017",Alto do Tenente,"2314003"
"2402402003",Dom José Adelino Dantas,"2402402"
"2403103002",José Dantas de Araújo,"2403103"
"2403251001",Boa Esperança,"2403251"
"2403251013",Santa Tereza,"2403251"
"2403251023",Parque das Nações,"2403251"
"2404309003",Porfírio Marques - Governador Di,"2404309"
"2302701012",Centenário,"2302701"
"2302800009",Jubaia,"2302800"
"2303006002",Pé do Serrote,"2303006"
"2303006012",Três Bocas,"2303006"
"2303204010",Abílio Unias,"2303204"
"2303659003",Caixa d'Água,"2303659"
"2303709007",Camurupim,"2303709"
"2303709017",Grilo,"2303709"
"2303709027",Lago Verde,"2303709"
"2303709037",Patricia Gomes,"2303709"
"2303709047",Araturi,"2303709"
"2303808001",Centro,"2303808"
"2303808011",Divisão,"2303808"
"2304103001",Centro,"2304103"
"2304103011",Santa Luzia,"2304103"
"2304202002",Pimenta,"2304202"
"2304202012",Parque Recreio,"2304202"
"2304202022",São Gonçalo,"2304202"
"2304236002",Caroba,"2304236"
"2304285005",Timbu,"2304285"
"2304285015",Tamatanduba,"2304285"
"2304301002",Boa Vista,"2304301"
"2304350009",João Jerônimo da Costa,"2304350"
"2304400006",Barra do Ceará,"2304400"
"2304400016",Fátima,"2304400"
"2304400026",Mucuripe,"2304400"
"2304400036",Varjota,"2304400"
"2304400046",João XXIII,"2304400"
"2304400056",Curió,"2304400"
"2304400066",Parque Iracema,"2304400"
"2304400076",Conjunto Esperança,"2304400"
"2304400086",Parque São José,"2304400"
"2304400096",Couto Fernades,"2304400"
"2304400106",Pici,"2304400"
"2304400116",Planalto Ayrton Senna,"2304400"
"2304400126",José de Alencar,"2304400"
"2304608001",São José,"2304608"
"2304905003",Paulo Ximenes do Prado,"2304905"
"2304954007",São José,"2304954"
"2305001008",Canto,"2305001"
"2305209007",Mororó,"2305209"
"2305308004",São João,"2305308"
"2305506007",Centro,"2305506"
"2305506017",João Paulo,"2305506"
"2305506027",Vila Cidão,"2305506"
"2305506037",Cajueiro,"2305506"
"2305605004",Cohab II,"2305605"
"2305654005",São José,"2305654"
"2305803010",Mina,"2305803"
"2305902006",Cristo Redentor,"2305902"
"2306009001",Centro,"2306009"
"2306207003",São José,"2306207"
"2306256010",Barrocão,"2306256"
"2306256020",Parque Recreio,"2306256"
"2306405009",Fazendinha,"2306405"
"2306405019",São Sebastião,"2306405"
"2306900001",Centro,"2306900"
"2307106006",Décio Sampaio Couto,"2307106"
"2307106016",José Couto,"2307106"
"2307304005",Fátima,"2307304"
"2307304015",Limoeiro,"2307304"
"2307304025",Horto,"2307304"
"2307304035",Frei Damião,"2307304"
"2307403001",Centro,"2307403"
"2307502001",Coronel Raimundo Augusto Lima,"2307502"
"2307601009",Doutor José Simões,"2307601"
"2307635003",Santa Terezinha,"2307635"
"2307650004",Novo Maracanaú,"2307650"
"2307650014",Alto da Mangueira,"2307650"
"2307650024",Jaçanaú,"2307650"
"2307650034",Acaracuzinho I,"2307650"
"2307650045",Jardim Bandeirante,"2307650"
"2307700009",Parque São João,"2307700"
"2307700019",Cônego Raimundo Pinto,"2307700"
"2307809010",Triângulo,"2307809"
"2308005010",Joaquim Marques,"2308005"
"2308104008",Bela Vista I,"2308104"
"2308203004",Coronel Bezerril,"2308203"
"2308401001",Centro,"2308401"
"2308401011",Antônio Luiz,"2308401"
"2308609001",Centro,"2308609"
"2308708003",Padre Assis Monteiro,"2308708"
"2308708013",Capitão Dionísio Matos de Fontes,"2308708"
"2309300007",São Francisco,"2309300"
"2309409008",Lagoa do Tigre Sul,"2309409"
"2309706007",São Bento,"2309706"
"2310100001",Centro,"2310100"
"2310308005",Brasília,"2310308"
"2310506002",Bom Princípio,"2310506"
"2310605004",Padre Cícero,"2310605"
"2310902010",Alto do Bem-Ti-Vi,"2310902"
"2311009005",Jericó,"2311009"
"2311207002",Vila Padre Cícero,"2311207"
"2311264001",Centro,"2311264"
"2311306007",Carrascal,"2311306"
"2311306018",Planalto Universitário,"2311306"
"2311801002",Tabuleiro do Catavento,"2311801"
"2311801012",Planalto da Bela Vista,"2311801"
"2312007001",Centro,"2312007"
"2312205005",Pedra da Saudade,"2312205"
"2312304002",ABC,"2312304"
"2312304012",Laranjeiras,"2312304"
"2312304022",Corguinho,"2312304"
"2312304032",Industrial,"2312304"
"2312809004",Pitombeiras,"2312809"
"2312908010",Colina da Boa Vista,"2312908"
"2312908020",Jatobá,"2312908"
"2312908030",Jocely Dantas de Andrade Torres,"2312908"
"2313104003","8 de Setembro","2313104"
"2313104013",José Gondim Meneses (José Ramos),"2313104"
"2313203006",São José,"2313203"
"2313252002",Lagoa Seca,"2313252"
"2313302006",Nova Aldeota,"2313302"
"2313401002",Frei Galvão,"2313401"
"2313401012",Vereador Anastácio Arruda,"2313401"
"2313401022",Antão,"2313401"
"2313500007",Planalto Norte,"2313500"
"2313906005","26 de Março","2313906"
"2314003010",Patos,"2314003"
"2400109003",Major Ari de Pinho,"2400109"
"2402501001",Centro,"2402501"
"2403103004",Parque Dourado,"2403103"
"2403251002",Centro,"2403251"
"2403251014",Santos Reis,"2403251"
"2403251024",Vida Nova,"2403251"
"2404309005",Santa Catarina - Governador Di,"2404309"
"2405207004",São Bento,"2405207"
"2302800001",Alto Guaramiranga,"2302800"
"2302800011",Palestina,"2302800"
"2303006004",Açude Novo,"2303006"
"2303204002",Mestre Neco,"2303204"
"2303204012",Bico da Arara,"2303204"
"2303659005",Bela Vista,"2303659"
"2303709009",Centro,"2303709"
"2303709019",Icaraí,"2303709"
"2303709029",Nova Cigana,"2303709"
"2303709039",Planalto Caucaia,"2303709"
"2303709049",Marechal Rondon,"2303709"
"2303808003",Montevidéu,"2303808"
"2303808013",Fátima,"2303808"
"2304103003",Patriarcas,"2304103"
"2304103013",Nova Terra,"2304103"
"2304202004",Vila Alta,"2304202"
"2304202014",Santa Luzia,"2304202"
"2304202024",São Bento,"2304202"
"2304277002",Francisco Nogueira de Queiroz,"2304277"
"2304285007",Novo Portugal,"2304285"
"2304285017",Autódromo,"2304285"
"2304350001",Antonio Ferreira Gomes Martins,"2304350"
"2304350011",José Maria da Ponte Prado,"2304350"
"2304400008",Bom Futuro,"2304400"
"2304400018",Jacarecanga,"2304400"
"2304400028",Parque Araxá,"2304400"
"2304400038",Ellery,"2304400"
"2304400048",Quintino Cunha,"2304400"
"2304400058",Engenheiro Luciano Cavalcante,"2304400"
"2304400068",Paupina,"2304400"
"2304400078",Granja Lisboa,"2304400"
"2304400088",Passaré,"2304400"
"2304400098",Dias Macedo,"2304400"
"2304400108",Vila Peri,"2304400"
"2304400118",Conjunto Palmeiras,"2304400"
"2304509002",Frei Anastácio,"2304509"
"2304608003",Sagrado Coração de Jesus,"2304608"
"2304905005",Capitão José Linhares,"2304905"
"2304954009",Accioly,"2304954"
"2305001010",Santa Luzia,"2305001"
"2305266002",Campo Velho,"2305266"
"2305308006",Padre Pontes,"2305308"
"2305506009",Cocobó,"2305506"
"2305506019",Poço Comprido,"2305506"
"2305506029",Vila Neuma,"2305506"
"2305506039",Varjota,"2305506"
"2305605006",Liberdade II,"2305605"
"2305803002",Alto dos Quatorze,"2305803"
"2305803012",Pereiros,"2305803"
"2305902008",São José,"2305902"
"2306009003",Pedra Bola,"2306009"
"2306256002",Genezaré,"2306256"
"2306256012",Carapió,"2306256"
"2306405001",Alto Alegre,"2306405"
"2306405011",Julho,"2306405"
"2306405021",Urbano Teixeira,"2306405"
"2306900003",Celso Barreira Filho,"2306900"
"2307106008",Clodoaldo Xavier Sampaio,"2307106"
"2307205001",Centro,"2307205"
"2307304007",Aeroporto,"2307304"
"2307304017",Romeirão,"2307304"
"2307304027",Planalto,"2307304"
"2307304037",Prefeito Mauro Sampaio,"2307304"
